date,experiment,round,assay,plate,condition,control,strain,row,col,trait,phenotype
20170327,chrV,1,a,26,zinc,water,CB4856,B,2,median.norm.EXT,-0.06398203534788036
20170327,chrV,1,a,26,zinc,water,N2,C,1,median.norm.EXT,0.05935748113428211
20170327,chrV,1,a,26,zinc,water,CB4856,C,2,median.norm.EXT,-0.10497246136903501
20170327,chrV,1,a,26,zinc,water,N2,D,1,median.norm.EXT,0.11610555067410558
20170327,chrV,1,a,26,zinc,water,CB4856,D,2,median.norm.EXT,0.011435166770978477
20170327,chrV,1,a,26,zinc,water,CB4856,E,2,median.norm.EXT,0.022058350955894958
20170327,chrV,1,a,30,zinc,water,N2,A,1,median.norm.EXT,0.13969305085652908
20170327,chrV,1,a,30,zinc,water,CB4856,A,2,median.norm.EXT,0.0015390080836108818
20170327,chrV,1,a,30,zinc,water,ECA437,A,5,median.norm.EXT,-0.14901873372413107
20170327,chrV,1,a,30,zinc,water,N2,B,1,median.norm.EXT,0.11966761041953025
20170327,chrV,1,a,30,zinc,water,CB4856,B,2,median.norm.EXT,-0.0280505815059788
20170327,chrV,1,a,30,zinc,water,ECA437,B,5,median.norm.EXT,-0.20674226019765737
20170327,chrV,1,a,30,zinc,water,N2,C,1,median.norm.EXT,0.020097566642169475
20170327,chrV,1,a,30,zinc,water,ECA437,C,5,median.norm.EXT,-0.03049464993989478
20170327,chrV,1,a,30,zinc,water,N2,D,1,median.norm.EXT,0.10784100781390607
20170327,chrV,1,a,30,zinc,water,CB4856,D,2,median.norm.EXT,-0.05739161084700802
20170327,chrV,1,a,30,zinc,water,ECA437,D,5,median.norm.EXT,-0.10840046263710998
20170327,chrV,1,a,30,zinc,water,N2,E,1,median.norm.EXT,0.10659850222089154
20170327,chrV,1,a,30,zinc,water,CB4856,E,2,median.norm.EXT,0.07275494538313956
20170327,chrV,1,a,30,zinc,water,ECA437,E,5,median.norm.EXT,-0.14830070175609908
20170327,chrV,1,a,30,zinc,water,N2,F,1,median.norm.EXT,0.18906308388354878
20170327,chrV,1,a,30,zinc,water,CB4856,F,2,median.norm.EXT,-0.10526014400965875
20170327,chrV,1,a,30,zinc,water,ECA437,F,5,median.norm.EXT,-0.09571364279735858
20170327,chrV,1,a,30,zinc,water,N2,G,1,median.norm.EXT,0.1659738553019632
20170327,chrV,1,a,30,zinc,water,ECA437,G,5,median.norm.EXT,-0.18847731258488373
20170328,chrV,1,b,2,water,None,N2,A,1,median.norm.EXT,0.03277688283397066
20170328,chrV,1,b,2,water,None,ECA481,A,11,median.norm.EXT,-0.009511911429740689
20170328,chrV,1,b,2,water,None,CB4856,A,2,median.norm.EXT,-0.007216331229928337
20170328,chrV,1,b,2,water,None,ECA411,A,5,median.norm.EXT,-0.1984858210038297
20170328,chrV,1,b,2,water,None,ECA437,A,8,median.norm.EXT,-0.005537006013333586
20170328,chrV,1,b,2,water,None,N2,B,1,median.norm.EXT,-0.21217075660233994
20170328,chrV,1,b,2,water,None,ECA481,B,11,median.norm.EXT,0.1951335893941041
20170328,chrV,1,b,2,water,None,CB4856,B,2,median.norm.EXT,0.015335487721002277
20170328,chrV,1,b,2,water,None,ECA411,B,5,median.norm.EXT,0.11745044061630476
20170328,chrV,1,b,2,water,None,ECA437,B,8,median.norm.EXT,0.04831777732405499
20170328,chrV,1,b,2,water,None,N2,C,1,median.norm.EXT,-0.1288256649448972
20170328,chrV,1,b,2,water,None,ECA481,C,11,median.norm.EXT,0.17607748867611242
20170328,chrV,1,b,2,water,None,CB4856,C,2,median.norm.EXT,0.1287800532129816
20170328,chrV,1,b,2,water,None,ECA411,C,5,median.norm.EXT,0.26012715438766926
20170328,chrV,1,b,2,water,None,ECA437,C,8,median.norm.EXT,0.18910822715385414
20170328,chrV,1,b,2,water,None,ECA481,D,11,median.norm.EXT,-0.03212870488102467
20170328,chrV,1,b,2,water,None,CB4856,D,2,median.norm.EXT,0.13452777773938354
20170328,chrV,1,b,2,water,None,ECA411,D,5,median.norm.EXT,0.26925957447899335
20170328,chrV,1,b,2,water,None,N2,E,1,median.norm.EXT,-0.17124539463193886
20170328,chrV,1,b,2,water,None,CB4856,E,2,median.norm.EXT,0.03251229612764931
20170328,chrV,1,b,2,water,None,N2,F,1,median.norm.EXT,-0.0845698153093007
20170328,chrV,1,b,2,water,None,ECA481,F,11,median.norm.EXT,0.027503581259645287
20170328,chrV,1,b,2,water,None,CB4856,F,2,median.norm.EXT,0.10350064836357269
20170328,chrV,1,b,2,water,None,ECA411,F,5,median.norm.EXT,3.23232819041823e-4
20170328,chrV,1,b,2,water,None,ECA437,F,8,median.norm.EXT,-0.04857455929328477
20170328,chrV,1,b,2,water,None,N2,G,1,median.norm.EXT,-0.29681729005677543
20170328,chrV,1,b,2,water,None,CB4856,G,2,median.norm.EXT,-0.14788313816701013
20170328,chrV,1,b,2,water,None,ECA411,G,5,median.norm.EXT,-0.027751633491118827
20170328,chrV,1,b,2,water,None,ECA437,G,8,median.norm.EXT,-0.01312775896309078
20170328,chrV,1,b,6,zinc,water,N2,A,1,median.norm.EXT,0.2416543506248343
20170328,chrV,1,b,6,zinc,water,ECA481,A,11,median.norm.EXT,0.026378765994411024
20170328,chrV,1,b,6,zinc,water,CB4856,A,2,median.norm.EXT,0.04923347459740102
20170328,chrV,1,b,6,zinc,water,ECA437,A,8,median.norm.EXT,0.08586038150009312
20170328,chrV,1,b,6,zinc,water,N2,B,1,median.norm.EXT,0.2582336047040885
20170328,chrV,1,b,6,zinc,water,CB4856,B,2,median.norm.EXT,0.043967600289077424
20170328,chrV,1,b,6,zinc,water,ECA411,B,5,median.norm.EXT,0.023629585791558938
20170328,chrV,1,b,6,zinc,water,ECA437,B,8,median.norm.EXT,0.0526318252386726
20170328,chrV,1,b,6,zinc,water,N2,C,1,median.norm.EXT,0.1682072095306344
20170328,chrV,1,b,6,zinc,water,ECA481,C,11,median.norm.EXT,0.027354609270298536
20170328,chrV,1,b,6,zinc,water,CB4856,C,2,median.norm.EXT,0.07158394484014297
20170328,chrV,1,b,6,zinc,water,ECA411,C,5,median.norm.EXT,7.354763117994895e-4
20170328,chrV,1,b,6,zinc,water,ECA437,C,8,median.norm.EXT,-0.03329070006925905
20170328,chrV,1,b,6,zinc,water,N2,D,1,median.norm.EXT,0.1320081145080101
20170328,chrV,1,b,6,zinc,water,ECA481,D,11,median.norm.EXT,-0.06090461246044443
20170328,chrV,1,b,6,zinc,water,ECA411,D,5,median.norm.EXT,-0.0503198618991163
20170328,chrV,1,b,6,zinc,water,ECA481,E,11,median.norm.EXT,-0.04048193414302936
20170328,chrV,1,b,6,zinc,water,ECA411,E,5,median.norm.EXT,0.017162176132659912
20170328,chrV,1,b,6,zinc,water,N2,F,1,median.norm.EXT,0.012275407940132379
20170328,chrV,1,b,6,zinc,water,CB4856,F,2,median.norm.EXT,-0.02093306196257827
20170328,chrV,1,b,6,zinc,water,CB4856,G,2,median.norm.EXT,0.030722567176494575
20170328,chrV,1,b,6,zinc,water,ECA411,G,5,median.norm.EXT,-0.03415860093438594
20170328,chrV,1,b,9,water,None,N2,A,1,median.norm.EXT,-0.10723759255822969
20170328,chrV,1,b,9,water,None,ECA481,A,11,median.norm.EXT,-0.05249611977406662
20170328,chrV,1,b,9,water,None,ECA411,A,5,median.norm.EXT,0.12998070509228357
20170328,chrV,1,b,9,water,None,ECA437,A,8,median.norm.EXT,0.12754008971105227
20170328,chrV,1,b,9,water,None,N2,B,1,median.norm.EXT,-0.10830996404944944
20170328,chrV,1,b,9,water,None,ECA481,B,11,median.norm.EXT,0.06135846485380784
20170328,chrV,1,b,9,water,None,CB4856,B,2,median.norm.EXT,0.11428598930127636
20170328,chrV,1,b,9,water,None,ECA411,B,5,median.norm.EXT,0.07187154126158972
20170328,chrV,1,b,9,water,None,ECA437,B,8,median.norm.EXT,0.3003787267147133
20170328,chrV,1,b,9,water,None,CB4856,C,2,median.norm.EXT,-0.0845698153093007
20170328,chrV,1,b,9,water,None,ECA411,C,5,median.norm.EXT,-0.20415855989804518
20170328,chrV,1,b,9,water,None,N2,D,1,median.norm.EXT,-0.1475423919915547
20170328,chrV,1,b,9,water,None,ECA481,D,11,median.norm.EXT,0.18561735046610042
20170328,chrV,1,b,9,water,None,CB4856,D,2,median.norm.EXT,0.10073642951346799
20170328,chrV,1,b,9,water,None,ECA411,D,5,median.norm.EXT,-0.23625200104809027
20170328,chrV,1,b,9,water,None,ECA481,E,11,median.norm.EXT,0.05509391602109762
20170328,chrV,1,b,9,water,None,ECA411,E,5,median.norm.EXT,0.22742369918661
20170328,chrV,1,b,9,water,None,ECA437,E,8,median.norm.EXT,-0.04447054676175618
20170328,chrV,1,b,9,water,None,ECA481,F,11,median.norm.EXT,0.10358940116483299
20170328,chrV,1,b,9,water,None,CB4856,F,2,median.norm.EXT,0.14901604327655807
20170328,chrV,1,b,9,water,None,ECA411,F,5,median.norm.EXT,0.23221957390999495
20170328,chrV,1,b,9,water,None,ECA481,G,11,median.norm.EXT,0.14816665281140753
20170328,chrV,1,b,9,water,None,ECA411,G,5,median.norm.EXT,0.15170731586402444
20170328,chrV,1,b,12,zinc,water,N2,A,1,median.norm.EXT,0.06342712761088154
20170328,chrV,1,b,12,zinc,water,ECA481,A,11,median.norm.EXT,-0.026488617518133806
20170328,chrV,1,b,12,zinc,water,CB4856,A,2,median.norm.EXT,0.02510060017441562
20170328,chrV,1,b,12,zinc,water,ECA411,A,5,median.norm.EXT,-0.09242716419062535
20170328,chrV,1,b,12,zinc,water,ECA437,A,8,median.norm.EXT,0.020476373098575085
20170328,chrV,1,b,12,zinc,water,N2,B,1,median.norm.EXT,0.22912089875402009
20170328,chrV,1,b,12,zinc,water,ECA481,B,11,median.norm.EXT,-0.09977384408548318
20170328,chrV,1,b,12,zinc,water,ECA411,B,5,median.norm.EXT,-0.00899395939847558
20170328,chrV,1,b,12,zinc,water,ECA437,B,8,median.norm.EXT,-0.01702517117349922
20170328,chrV,1,b,12,zinc,water,N2,C,1,median.norm.EXT,0.15330006687177766
20170328,chrV,1,b,12,zinc,water,ECA481,C,11,median.norm.EXT,-0.02248746610765595
20170328,chrV,1,b,12,zinc,water,CB4856,C,2,median.norm.EXT,-0.0014886175181336708
20170328,chrV,1,b,12,zinc,water,ECA411,C,5,median.norm.EXT,-0.05097819413536997
20170328,chrV,1,b,12,zinc,water,ECA437,C,8,median.norm.EXT,-0.06371643790883574
20170328,chrV,1,b,12,zinc,water,N2,D,1,median.norm.EXT,0.18647434544482921
20170328,chrV,1,b,12,zinc,water,ECA481,D,11,median.norm.EXT,0.007877791987940698
20170328,chrV,1,b,12,zinc,water,CB4856,D,2,median.norm.EXT,0.0019585043024821242
20170328,chrV,1,b,12,zinc,water,ECA411,D,5,median.norm.EXT,-0.013898857407573571
20170328,chrV,1,b,12,zinc,water,ECA437,D,8,median.norm.EXT,0.007327807602639071
20170328,chrV,1,b,12,zinc,water,N2,E,1,median.norm.EXT,0.2701383666088504
20170328,chrV,1,b,12,zinc,water,ECA481,E,11,median.norm.EXT,0.010178049148532821
20170328,chrV,1,b,12,zinc,water,CB4856,E,2,median.norm.EXT,-0.023564640909946588
20170328,chrV,1,b,12,zinc,water,ECA437,E,8,median.norm.EXT,-0.017229358258874505
20170328,chrV,1,b,12,zinc,water,N2,F,1,median.norm.EXT,0.18421267977329547
20170328,chrV,1,b,12,zinc,water,ECA481,F,11,median.norm.EXT,-0.036312822114061394
20170328,chrV,1,b,12,zinc,water,CB4856,F,2,median.norm.EXT,0.009836168806652614
20170328,chrV,1,b,12,zinc,water,ECA411,F,5,median.norm.EXT,-0.05906569721563226
20170328,chrV,1,b,12,zinc,water,ECA437,F,8,median.norm.EXT,0.029066938037421775
20170328,chrV,1,b,12,zinc,water,N2,G,1,median.norm.EXT,0.24573360470408834
20170328,chrV,1,b,12,zinc,water,ECA481,G,11,median.norm.EXT,-0.0656535588569882
20170328,chrV,1,b,12,zinc,water,CB4856,G,2,median.norm.EXT,0.0258201847906685
20170328,chrV,1,b,12,zinc,water,ECA411,G,5,median.norm.EXT,-0.06031130030454723
20170328,chrV,1,b,15,water,None,N2,A,1,median.norm.EXT,-0.13753238437804413
20170328,chrV,1,b,15,water,None,ECA481,A,11,median.norm.EXT,0.021349694979837224
20170328,chrV,1,b,15,water,None,CB4856,A,2,median.norm.EXT,-0.12696961980587926
20170328,chrV,1,b,15,water,None,ECA411,A,5,median.norm.EXT,-0.03717875613062812
20170328,chrV,1,b,15,water,None,ECA437,A,8,median.norm.EXT,0.33659076198260623
20170328,chrV,1,b,15,water,None,N2,B,1,median.norm.EXT,0.005018430258772059
20170328,chrV,1,b,15,water,None,ECA481,B,11,median.norm.EXT,0.011539583766200383
20170328,chrV,1,b,15,water,None,CB4856,B,2,median.norm.EXT,-0.049607358886667306
20170328,chrV,1,b,15,water,None,ECA411,B,5,median.norm.EXT,-0.23249821434389437
20170328,chrV,1,b,15,water,None,ECA437,B,8,median.norm.EXT,0.24160997414446697
20170328,chrV,1,b,15,water,None,ECA481,C,11,median.norm.EXT,0.03188936245560973
20170328,chrV,1,b,15,water,None,CB4856,C,2,median.norm.EXT,-0.1482061789456642
20170328,chrV,1,b,15,water,None,ECA411,C,5,median.norm.EXT,-0.14410690398749346
20170328,chrV,1,b,15,water,None,N2,D,1,median.norm.EXT,0.03285442711494172
20170328,chrV,1,b,15,water,None,CB4856,D,2,median.norm.EXT,-0.03858080432028984
20170328,chrV,1,b,15,water,None,N2,E,1,median.norm.EXT,-0.044220671699287305
20170328,chrV,1,b,15,water,None,ECA481,E,11,median.norm.EXT,0.11942803794308714
20170328,chrV,1,b,15,water,None,N2,F,1,median.norm.EXT,-0.15241409973774353
20170328,chrV,1,b,15,water,None,ECA411,F,5,median.norm.EXT,0.21956948645357524
20170328,chrV,1,b,15,water,None,ECA411,G,5,median.norm.EXT,0.046059876100207266
20170328,chrV,1,b,18,zinc,water,N2,A,1,median.norm.EXT,0.14017804914853293
20170328,chrV,1,b,18,zinc,water,ECA481,A,11,median.norm.EXT,-0.018533259884399023
20170328,chrV,1,b,18,zinc,water,CB4856,A,2,median.norm.EXT,-0.011977838081981272
20170328,chrV,1,b,18,zinc,water,ECA411,A,5,median.norm.EXT,-0.02093306196257827
20170328,chrV,1,b,18,zinc,water,ECA437,A,8,median.norm.EXT,-0.0477047155058854
20170328,chrV,1,b,18,zinc,water,N2,B,1,median.norm.EXT,0.0012891602596440972
20170328,chrV,1,b,18,zinc,water,ECA481,B,11,median.norm.EXT,-0.03273861751813367
20170328,chrV,1,b,18,zinc,water,CB4856,B,2,median.norm.EXT,-0.07990742093693726
20170328,chrV,1,b,18,zinc,water,ECA411,B,5,median.norm.EXT,-0.054266395295911485
20170328,chrV,1,b,18,zinc,water,ECA437,B,8,median.norm.EXT,-0.11645545002227964
20170328,chrV,1,b,18,zinc,water,N2,C,1,median.norm.EXT,-0.01803451123794053
20170328,chrV,1,b,18,zinc,water,ECA481,C,11,median.norm.EXT,-0.0768589878885042
20170328,chrV,1,b,18,zinc,water,CB4856,C,2,median.norm.EXT,0.021924080894564657
20170328,chrV,1,b,18,zinc,water,ECA411,C,5,median.norm.EXT,-0.054266395295911485
20170328,chrV,1,b,18,zinc,water,ECA437,C,8,median.norm.EXT,-0.08259972862924503
20170328,chrV,1,b,18,zinc,water,N2,D,1,median.norm.EXT,0.18189379316109666
20170328,chrV,1,b,18,zinc,water,ECA481,D,11,median.norm.EXT,-0.053352848058835
20170328,chrV,1,b,18,zinc,water,CB4856,D,2,median.norm.EXT,-0.029996353101818807
20170328,chrV,1,b,18,zinc,water,ECA411,D,5,median.norm.EXT,-0.041076946854664564
20170328,chrV,1,b,18,zinc,water,ECA437,D,8,median.norm.EXT,-0.11923814670834099
20170328,chrV,1,b,18,zinc,water,N2,E,1,median.norm.EXT,0.10223766974473891
20170328,chrV,1,b,18,zinc,water,ECA481,E,11,median.norm.EXT,-0.05764116140123088
20170328,chrV,1,b,18,zinc,water,CB4856,E,2,median.norm.EXT,-0.07416202478058231
20170328,chrV,1,b,18,zinc,water,ECA411,E,5,median.norm.EXT,-0.07254596518838463
20170328,chrV,1,b,18,zinc,water,ECA437,E,8,median.norm.EXT,-0.07914201718645875
20170328,chrV,1,b,18,zinc,water,ECA411,F,5,median.norm.EXT,-0.044009985039501265
20170328,chrV,1,b,18,zinc,water,ECA437,F,8,median.norm.EXT,-0.061697393172769344
20170328,chrV,1,b,18,zinc,water,N2,G,1,median.norm.EXT,0.12337059958579522
20170328,chrV,1,b,18,zinc,water,ECA481,G,11,median.norm.EXT,-0.11932878388771195
20170328,chrV,1,b,18,zinc,water,CB4856,G,2,median.norm.EXT,-0.005298897739704154
20170328,chrV,1,b,18,zinc,water,ECA411,G,5,median.norm.EXT,-0.07473423155322156
20170328,chrV,1,b,18,zinc,water,ECA437,G,8,median.norm.EXT,-0.012831639575441532
20170328,chrV,1,b,23,water,None,N2,A,1,median.norm.EXT,-0.1913080588728929
20170328,chrV,1,b,23,water,None,ECA481,A,11,median.norm.EXT,-0.19384961058105307
20170328,chrV,1,b,23,water,None,CB4856,A,2,median.norm.EXT,-0.03152689748436618
20170328,chrV,1,b,23,water,None,ECA411,A,5,median.norm.EXT,-0.08282156356104882
20170328,chrV,1,b,23,water,None,N2,B,1,median.norm.EXT,-0.15241797589202996
20170328,chrV,1,b,23,water,None,ECA481,B,11,median.norm.EXT,0.01113973406838224
20170328,chrV,1,b,23,water,None,ECA411,B,5,median.norm.EXT,-0.09448277469034501
20170328,chrV,1,b,23,water,None,ECA437,B,8,median.norm.EXT,0.014314127389912706
20170328,chrV,1,b,23,water,None,N2,C,1,median.norm.EXT,-0.21600234390494974
20170328,chrV,1,b,23,water,None,ECA481,C,11,median.norm.EXT,-0.11175576391726756
20170328,chrV,1,b,23,water,None,CB4856,C,2,median.norm.EXT,-0.026819749619126327
20170328,chrV,1,b,23,water,None,ECA411,C,5,median.norm.EXT,-0.08749189323137847
20170328,chrV,1,b,23,water,None,ECA437,C,8,median.norm.EXT,0.14393104024073514
20170328,chrV,1,b,23,water,None,N2,D,1,median.norm.EXT,0.03820455578892249
20170328,chrV,1,b,23,water,None,ECA481,D,11,median.norm.EXT,0.05664928627565461
20170328,chrV,1,b,23,water,None,CB4856,D,2,median.norm.EXT,-0.2300006040327723
20170328,chrV,1,b,23,water,None,ECA411,D,5,median.norm.EXT,0.1845194237520055
20170328,chrV,1,b,23,water,None,ECA437,D,8,median.norm.EXT,-0.1541021679246289
20170328,chrV,1,b,23,water,None,ECA481,E,11,median.norm.EXT,0.1005461315903801
20170328,chrV,1,b,23,water,None,CB4856,E,2,median.norm.EXT,-0.19423457203388836
20170328,chrV,1,b,23,water,None,ECA437,E,8,median.norm.EXT,-0.14736885837150168
20170328,chrV,1,b,23,water,None,N2,F,1,median.norm.EXT,-0.2760775263482616
20170328,chrV,1,b,23,water,None,ECA481,F,11,median.norm.EXT,-0.1667364180455236
20170328,chrV,1,b,23,water,None,CB4856,F,2,median.norm.EXT,-0.05745814744960128
20170328,chrV,1,b,23,water,None,ECA411,F,5,median.norm.EXT,0.11321916042085182
20170328,chrV,1,b,23,water,None,ECA437,F,8,median.norm.EXT,0.01164230590282071
20170328,chrV,1,b,23,water,None,N2,G,1,median.norm.EXT,-0.2765960094541387
20170328,chrV,1,b,23,water,None,ECA481,G,11,median.norm.EXT,-0.08627252885233301
20170328,chrV,1,b,23,water,None,CB4856,G,2,median.norm.EXT,-1.714378012501363e-4
20170328,chrV,1,b,23,water,None,ECA411,G,5,median.norm.EXT,0.03588473014524466
20170328,chrV,1,b,23,water,None,ECA437,G,8,median.norm.EXT,0.05939715644243707
20170328,chrV,1,b,25,zinc,water,N2,A,1,median.norm.EXT,0.24781693803742177
20170328,chrV,1,b,25,zinc,water,ECA481,A,11,median.norm.EXT,-0.051662228629244744
20170328,chrV,1,b,25,zinc,water,CB4856,A,2,median.norm.EXT,0.020899411631133402
20170328,chrV,1,b,25,zinc,water,ECA411,A,5,median.norm.EXT,-0.10159595336830773
20170328,chrV,1,b,25,zinc,water,ECA437,A,8,median.norm.EXT,0.08675924572972948
20170328,chrV,1,b,25,zinc,water,N2,B,1,median.norm.EXT,0.11730223215506874
20170328,chrV,1,b,25,zinc,water,CB4856,B,2,median.norm.EXT,0.02238812807992341
20170328,chrV,1,b,25,zinc,water,ECA411,B,5,median.norm.EXT,-0.007507680058935316
20170328,chrV,1,b,25,zinc,water,ECA437,B,8,median.norm.EXT,-0.08230018945873807
20170328,chrV,1,b,25,zinc,water,N2,C,1,median.norm.EXT,0.10497465477483292
20170328,chrV,1,b,25,zinc,water,ECA481,C,11,median.norm.EXT,-0.026940571349311604
20170328,chrV,1,b,25,zinc,water,CB4856,C,2,median.norm.EXT,0.010305211958622442
20170328,chrV,1,b,25,zinc,water,ECA411,C,5,median.norm.EXT,-0.06073455633081748
20170328,chrV,1,b,25,zinc,water,ECA437,C,8,median.norm.EXT,-0.04947941027718494
20170328,chrV,1,b,25,zinc,water,N2,D,1,median.norm.EXT,0.19340714958588734
20170328,chrV,1,b,25,zinc,water,ECA481,D,11,median.norm.EXT,-0.07090417178968167
20170328,chrV,1,b,25,zinc,water,CB4856,D,2,median.norm.EXT,-0.0574282883253745
20170328,chrV,1,b,25,zinc,water,ECA411,D,5,median.norm.EXT,-0.059474728629244744
20170328,chrV,1,b,25,zinc,water,ECA437,D,8,median.norm.EXT,-0.10465399219513638
20170328,chrV,1,b,25,zinc,water,N2,E,1,median.norm.EXT,0.14650879850253795
20170328,chrV,1,b,25,zinc,water,ECA481,E,11,median.norm.EXT,-0.04871083974035595
20170328,chrV,1,b,25,zinc,water,CB4856,E,2,median.norm.EXT,0.06478122375170758
20170328,chrV,1,b,25,zinc,water,ECA411,E,5,median.norm.EXT,0.018529678286943962
20170328,chrV,1,b,25,zinc,water,ECA437,E,8,median.norm.EXT,-0.049180058959575224
20170328,chrV,1,b,25,zinc,water,N2,F,1,median.norm.EXT,0.1440969434929591
20170328,chrV,1,b,25,zinc,water,ECA481,F,11,median.norm.EXT,-0.050998421439702346
20170328,chrV,1,b,25,zinc,water,CB4856,F,2,median.norm.EXT,0.0574760289465126
20170328,chrV,1,b,25,zinc,water,ECA411,F,5,median.norm.EXT,-0.029152240044769906
20170328,chrV,1,b,25,zinc,water,ECA437,F,8,median.norm.EXT,-0.008263378704659761
20170328,chrV,1,b,25,zinc,water,N2,G,1,median.norm.EXT,0.2144112626410859
20170328,chrV,1,b,25,zinc,water,ECA481,G,11,median.norm.EXT,-0.0021944049752824473
20170328,chrV,1,b,25,zinc,water,CB4856,G,2,median.norm.EXT,-0.07318531421483065
20170328,chrV,1,b,25,zinc,water,ECA437,G,8,median.norm.EXT,0.007745087030988975
20170328,chrV,1,b,29,zinc,water,CB4856,A,2,median.norm.EXT,-0.03488655033467114
20170328,chrV,1,b,29,zinc,water,ECA411,A,5,median.norm.EXT,-0.10241454344405976
20170328,chrV,1,b,29,zinc,water,ECA437,A,8,median.norm.EXT,-0.07642439144234703
20170328,chrV,1,b,29,zinc,water,N2,B,1,median.norm.EXT,0.2663468517995491
20170328,chrV,1,b,29,zinc,water,ECA481,B,11,median.norm.EXT,-0.041449158027984545
20170328,chrV,1,b,29,zinc,water,CB4856,B,2,median.norm.EXT,-0.026127867157383466
20170328,chrV,1,b,29,zinc,water,ECA411,B,5,median.norm.EXT,-0.058811849841366115
20170328,chrV,1,b,29,zinc,water,N2,C,1,median.norm.EXT,0.20302945477102297
20170328,chrV,1,b,29,zinc,water,CB4856,C,2,median.norm.EXT,-0.009068655182917105
20170328,chrV,1,b,29,zinc,water,ECA411,C,5,median.norm.EXT,-0.0578124945866918
20170328,chrV,1,b,29,zinc,water,ECA437,C,8,median.norm.EXT,-0.08779240685660517
20170328,chrV,1,b,29,zinc,water,N2,D,1,median.norm.EXT,0.2235113824818662
20170328,chrV,1,b,29,zinc,water,ECA481,D,11,median.norm.EXT,-0.10475727888637443
20170328,chrV,1,b,29,zinc,water,CB4856,D,2,median.norm.EXT,-0.06747937279460325
20170328,chrV,1,b,29,zinc,water,ECA411,D,5,median.norm.EXT,-0.10825700562454998
20170328,chrV,1,b,29,zinc,water,ECA437,D,8,median.norm.EXT,-0.16307787070574764
20170328,chrV,1,b,29,zinc,water,N2,E,1,median.norm.EXT,0.22766506887854332
20170328,chrV,1,b,29,zinc,water,ECA481,E,11,median.norm.EXT,-0.05908335097991935
20170328,chrV,1,b,29,zinc,water,CB4856,E,2,median.norm.EXT,-0.014583855613371942
20170328,chrV,1,b,29,zinc,water,ECA411,E,5,median.norm.EXT,-0.06600348449778948
20170328,chrV,1,b,29,zinc,water,ECA437,E,8,median.norm.EXT,-0.05178245685276206
20170328,chrV,1,b,29,zinc,water,N2,F,1,median.norm.EXT,0.22092740315370074
20170328,chrV,1,b,29,zinc,water,ECA481,F,11,median.norm.EXT,-0.025402335705595025
20170328,chrV,1,b,29,zinc,water,CB4856,F,2,median.norm.EXT,-0.038023971053487315
20170328,chrV,1,b,29,zinc,water,ECA411,F,5,median.norm.EXT,-0.1298513437855222
20170328,chrV,1,b,29,zinc,water,ECA437,F,8,median.norm.EXT,-0.013385892151257515
20170328,chrV,1,b,29,zinc,water,ECA481,G,11,median.norm.EXT,-0.028039660947349887
20170328,chrV,1,b,29,zinc,water,CB4856,G,2,median.norm.EXT,-0.0714293398782111
20170328,chrV,1,b,31,zinc,water,N2,A,1,median.norm.EXT,0.0685406222479481
20170328,chrV,1,b,31,zinc,water,ECA481,A,11,median.norm.EXT,-0.09302531678679182
20170328,chrV,1,b,31,zinc,water,CB4856,A,2,median.norm.EXT,-0.0895605129429704
20170328,chrV,1,b,31,zinc,water,ECA411,A,5,median.norm.EXT,-0.05042614952018187
20170328,chrV,1,b,31,zinc,water,ECA437,A,8,median.norm.EXT,-0.10781142749948014
20170328,chrV,1,b,31,zinc,water,N2,B,1,median.norm.EXT,0.09790751774756679
20170328,chrV,1,b,31,zinc,water,ECA481,B,11,median.norm.EXT,-0.048314014343530554
20170328,chrV,1,b,31,zinc,water,CB4856,B,2,median.norm.EXT,0.0016906383545074472
20170328,chrV,1,b,31,zinc,water,ECA411,B,5,median.norm.EXT,-0.13367954083581757
20170328,chrV,1,b,31,zinc,water,ECA437,B,8,median.norm.EXT,-0.07670229273180906
20170328,chrV,1,b,31,zinc,water,N2,C,1,median.norm.EXT,0.01697066928716051
20170328,chrV,1,b,31,zinc,water,ECA481,C,11,median.norm.EXT,-0.10747140523789955
20170328,chrV,1,b,31,zinc,water,CB4856,C,2,median.norm.EXT,-0.04525738628690257
20170328,chrV,1,b,31,zinc,water,ECA411,C,5,median.norm.EXT,-0.06792759748170396
20170328,chrV,1,b,31,zinc,water,ECA437,C,8,median.norm.EXT,-0.0839609310145435
20170328,chrV,1,b,31,zinc,water,N2,D,1,median.norm.EXT,-0.040142101510600714
20170328,chrV,1,b,31,zinc,water,ECA481,D,11,median.norm.EXT,-0.01610722741976245
20170328,chrV,1,b,31,zinc,water,CB4856,D,2,median.norm.EXT,-0.09931144034095651
20170328,chrV,1,b,31,zinc,water,ECA411,D,5,median.norm.EXT,-0.0830947964142319
20170328,chrV,1,b,31,zinc,water,ECA437,D,8,median.norm.EXT,-0.07297387828910873
20170328,chrV,1,b,31,zinc,water,N2,E,1,median.norm.EXT,0.060398409173362255
20170328,chrV,1,b,31,zinc,water,CB4856,E,2,median.norm.EXT,-0.01948378660025929
20170328,chrV,1,b,31,zinc,water,ECA437,E,8,median.norm.EXT,-0.12148251251202868
20170328,chrV,1,b,31,zinc,water,N2,F,1,median.norm.EXT,-0.01580485683437316
20170328,chrV,1,b,31,zinc,water,ECA481,F,11,median.norm.EXT,-0.06920892403154366
