date,experiment,round,assay,plate,condition,control,strain,row,col,trait,phenotype
20161205,chrV_nils,NA,NA,5,water,None,CB4856,C,12,median.norm.EXT,1.5703125
20161205,chrV_nils,NA,NA,5,water,None,CB4856,C,3,median.norm.EXT,1.8780487804878048
20161205,chrV_nils,NA,NA,5,water,None,CB4856,C,4,median.norm.EXT,1.8985507246376812
20161205,chrV_nils,NA,NA,5,water,None,CB4856,C,5,median.norm.EXT,1.803370786516854
20161205,chrV_nils,NA,NA,5,water,None,CB4856,C,6,median.norm.EXT,2.1872659176029963
20161205,chrV_nils,NA,NA,5,water,None,CB4856,C,7,median.norm.EXT,1.853658536585366
20161205,chrV_nils,NA,NA,5,water,None,CB4856,C,8,median.norm.EXT,1.9956896551724137
20161205,chrV_nils,NA,NA,5,water,None,CB4856,C,9,median.norm.EXT,2.0716180371352784
20161205,chrV_nils,NA,NA,5,water,None,CB4856,D,1,median.norm.EXT,1.6371308016877637
20161205,chrV_nils,NA,NA,5,water,None,CB4856,D,10,median.norm.EXT,1.715
20161205,chrV_nils,NA,NA,5,water,None,CB4856,D,11,median.norm.EXT,1.755783642880417
20161205,chrV_nils,NA,NA,5,water,None,CB4856,D,2,median.norm.EXT,1.7041420118343196
20161205,chrV_nils,NA,NA,5,water,None,CB4856,D,3,median.norm.EXT,1.7431192660550459
20161205,chrV_nils,NA,NA,5,water,None,CB4856,D,4,median.norm.EXT,1.6647058823529413
20161205,chrV_nils,NA,NA,5,water,None,CB4856,D,5,median.norm.EXT,1.7260689655172414
20161205,chrV_nils,NA,NA,5,water,None,CB4856,D,6,median.norm.EXT,1.9107078292309834
20161205,chrV_nils,NA,NA,5,water,None,CB4856,D,7,median.norm.EXT,1.9391255605381166
20161205,chrV_nils,NA,NA,5,water,None,CB4856,D,8,median.norm.EXT,1.7112326270221008
20161205,chrV_nils,NA,NA,5,water,None,ECA230,E,1,median.norm.EXT,1.8034188034188035
20161205,chrV_nils,NA,NA,5,water,None,ECA230,E,10,median.norm.EXT,1.641901439547823
20161205,chrV_nils,NA,NA,5,water,None,ECA230,E,11,median.norm.EXT,1.9842306763701583
20161205,chrV_nils,NA,NA,5,water,None,ECA230,E,12,median.norm.EXT,2.022670025188917
20161205,chrV_nils,NA,NA,5,water,None,ECA230,E,2,median.norm.EXT,1.778888888888889
20161205,chrV_nils,NA,NA,5,water,None,ECA230,E,3,median.norm.EXT,1.8767123287671232
20161205,chrV_nils,NA,NA,5,water,None,ECA230,E,4,median.norm.EXT,1.861842105263158
20161205,chrV_nils,NA,NA,5,water,None,ECA230,E,5,median.norm.EXT,1.5671081906141668
20161205,chrV_nils,NA,NA,5,water,None,ECA230,E,6,median.norm.EXT,1.7307692307692308
20161205,chrV_nils,NA,NA,5,water,None,ECA230,E,7,median.norm.EXT,1.7784298780487804
20161205,chrV_nils,NA,NA,5,water,None,ECA230,E,8,median.norm.EXT,1.6714285714285715
20161205,chrV_nils,NA,NA,5,water,None,ECA230,F,1,median.norm.EXT,1.9918374637889391
20161205,chrV_nils,NA,NA,5,water,None,ECA230,F,10,median.norm.EXT,2.034185538742764
20161205,chrV_nils,NA,NA,5,water,None,ECA230,F,11,median.norm.EXT,2.049579441804577
20161205,chrV_nils,NA,NA,5,water,None,ECA230,F,2,median.norm.EXT,1.7642276422764227
20161205,chrV_nils,NA,NA,5,water,None,ECA230,F,3,median.norm.EXT,1.7705412914951846
20161205,chrV_nils,NA,NA,5,water,None,ECA230,F,4,median.norm.EXT,1.83203125
20161205,chrV_nils,NA,NA,5,water,None,ECA230,F,5,median.norm.EXT,1.7064797410192147
20161205,chrV_nils,NA,NA,5,water,None,ECA230,F,6,median.norm.EXT,1.7687357459823558
20161205,chrV_nils,NA,NA,5,water,None,ECA230,F,7,median.norm.EXT,1.7369058216129607
20161205,chrV_nils,NA,NA,5,water,None,ECA230,F,8,median.norm.EXT,1.858356940509915
20161205,chrV_nils,NA,NA,5,water,None,ECA230,F,9,median.norm.EXT,1.7592592592592593
20161205,chrV_nils,NA,NA,5,water,None,ECA232,G,1,median.norm.EXT,1.6153846153846154
20161205,chrV_nils,NA,NA,5,water,None,ECA232,G,12,median.norm.EXT,1.6255453708521794
20161205,chrV_nils,NA,NA,5,water,None,ECA232,G,2,median.norm.EXT,1.597609561752988
20161205,chrV_nils,NA,NA,5,water,None,ECA232,G,3,median.norm.EXT,1.6621004566210045
20161205,chrV_nils,NA,NA,5,water,None,ECA232,G,6,median.norm.EXT,1.6761578735400726
20161205,chrV_nils,NA,NA,5,water,None,ECA232,G,7,median.norm.EXT,1.6615384615384614
20161205,chrV_nils,NA,NA,5,water,None,ECA232,G,8,median.norm.EXT,1.6824034334763949
20161205,chrV_nils,NA,NA,5,water,None,ECA232,G,9,median.norm.EXT,1.622459553416232
20161205,chrV_nils,NA,NA,5,water,None,ECA232,H,1,median.norm.EXT,1.5866666666666667
20161205,chrV_nils,NA,NA,5,water,None,ECA232,H,10,median.norm.EXT,1.7112068965517242
20161205,chrV_nils,NA,NA,5,water,None,ECA232,H,11,median.norm.EXT,1.6153846153846154
20161205,chrV_nils,NA,NA,5,water,None,ECA232,H,2,median.norm.EXT,1.6798245614035088
20161205,chrV_nils,NA,NA,5,water,None,ECA232,H,3,median.norm.EXT,1.6705882352941177
20161205,chrV_nils,NA,NA,5,water,None,ECA232,H,4,median.norm.EXT,1.7048819238824293
20161205,chrV_nils,NA,NA,5,water,None,ECA232,H,5,median.norm.EXT,1.6574803149606299
20161205,chrV_nils,NA,NA,5,water,None,ECA232,H,6,median.norm.EXT,1.6398104265402844
20161205,chrV_nils,NA,NA,5,water,None,ECA232,H,7,median.norm.EXT,1.5886091724825522
20161205,chrV_nils,NA,NA,5,water,None,ECA232,H,9,median.norm.EXT,1.6614173228346456
20161205,chrV_nils,NA,NA,7,zinc,water,N2,A,1,median.norm.EXT,1.5709692451071762
20161205,chrV_nils,NA,NA,7,zinc,water,N2,A,10,median.norm.EXT,1.5214786135693215
20161205,chrV_nils,NA,NA,7,zinc,water,N2,A,2,median.norm.EXT,1.4974226804123711
20161205,chrV_nils,NA,NA,7,zinc,water,N2,A,3,median.norm.EXT,1.5725601295097134
20161205,chrV_nils,NA,NA,7,zinc,water,N2,A,4,median.norm.EXT,1.5082417582417582
20161205,chrV_nils,NA,NA,7,zinc,water,N2,A,5,median.norm.EXT,1.4221635883905013
20161205,chrV_nils,NA,NA,7,zinc,water,N2,A,6,median.norm.EXT,1.4871794871794872
20161205,chrV_nils,NA,NA,7,zinc,water,N2,A,7,median.norm.EXT,1.546847341756699
20161205,chrV_nils,NA,NA,7,zinc,water,N2,A,8,median.norm.EXT,1.501851851851852
20161205,chrV_nils,NA,NA,7,zinc,water,N2,A,9,median.norm.EXT,1.3235294117647058
20161205,chrV_nils,NA,NA,7,zinc,water,N2,B,10,median.norm.EXT,1.3087868716244286
20161205,chrV_nils,NA,NA,7,zinc,water,N2,B,11,median.norm.EXT,1.3700336700336702
20161205,chrV_nils,NA,NA,7,zinc,water,N2,B,2,median.norm.EXT,1.509159089400677
20161205,chrV_nils,NA,NA,7,zinc,water,N2,B,3,median.norm.EXT,1.3972602739726028
20161205,chrV_nils,NA,NA,7,zinc,water,N2,B,4,median.norm.EXT,1.3889561427780852
20161205,chrV_nils,NA,NA,7,zinc,water,N2,B,5,median.norm.EXT,1.3737233389873327
20161205,chrV_nils,NA,NA,7,zinc,water,N2,B,6,median.norm.EXT,1.4069767441860466
20161205,chrV_nils,NA,NA,7,zinc,water,N2,B,7,median.norm.EXT,1.3088235294117647
20161205,chrV_nils,NA,NA,7,zinc,water,N2,B,8,median.norm.EXT,1.457580592182441
20161205,chrV_nils,NA,NA,7,zinc,water,N2,B,9,median.norm.EXT,1.3602941176470589
20161205,chrV_nils,NA,NA,7,zinc,water,CB4856,C,1,median.norm.EXT,1.3376623376623376
20161205,chrV_nils,NA,NA,7,zinc,water,CB4856,C,10,median.norm.EXT,1.204216073781291
20161205,chrV_nils,NA,NA,7,zinc,water,CB4856,C,11,median.norm.EXT,1.2335329341317365
20161205,chrV_nils,NA,NA,7,zinc,water,CB4856,C,12,median.norm.EXT,1.25
20161205,chrV_nils,NA,NA,7,zinc,water,CB4856,C,2,median.norm.EXT,1.32
20161205,chrV_nils,NA,NA,7,zinc,water,CB4856,C,4,median.norm.EXT,1.2475728155339805
20161205,chrV_nils,NA,NA,7,zinc,water,CB4856,C,5,median.norm.EXT,1.1604938271604939
20161205,chrV_nils,NA,NA,7,zinc,water,CB4856,C,6,median.norm.EXT,1.152615193026152
20161205,chrV_nils,NA,NA,7,zinc,water,CB4856,C,8,median.norm.EXT,1.2476833976833976
20161205,chrV_nils,NA,NA,7,zinc,water,CB4856,C,9,median.norm.EXT,1.1605839416058394
20161205,chrV_nils,NA,NA,7,zinc,water,CB4856,D,1,median.norm.EXT,1.340447979224152
20161205,chrV_nils,NA,NA,7,zinc,water,CB4856,D,10,median.norm.EXT,1.3095238095238095
20161205,chrV_nils,NA,NA,7,zinc,water,CB4856,D,2,median.norm.EXT,1.3287671232876712
20161205,chrV_nils,NA,NA,7,zinc,water,CB4856,D,3,median.norm.EXT,1.2928253082875345
20161205,chrV_nils,NA,NA,7,zinc,water,CB4856,D,4,median.norm.EXT,1.2580645161290323
20161205,chrV_nils,NA,NA,7,zinc,water,CB4856,D,5,median.norm.EXT,1.1948717948717948
20161205,chrV_nils,NA,NA,7,zinc,water,CB4856,D,7,median.norm.EXT,1.1702127659574468
20161205,chrV_nils,NA,NA,7,zinc,water,CB4856,D,9,median.norm.EXT,1.1612903225806452
20161205,chrV_nils,NA,NA,7,zinc,water,ECA230,E,1,median.norm.EXT,1.3388950685947347
20161205,chrV_nils,NA,NA,7,zinc,water,ECA230,E,10,median.norm.EXT,1.2551020408163265
20161205,chrV_nils,NA,NA,7,zinc,water,ECA230,E,11,median.norm.EXT,1.3579545454545454
20161205,chrV_nils,NA,NA,7,zinc,water,ECA230,E,12,median.norm.EXT,1.3478117563830472
20161205,chrV_nils,NA,NA,7,zinc,water,ECA230,E,2,median.norm.EXT,1.2910798122065728
20161205,chrV_nils,NA,NA,7,zinc,water,ECA230,E,3,median.norm.EXT,1.3333333333333333
20161205,chrV_nils,NA,NA,7,zinc,water,ECA230,E,4,median.norm.EXT,1.2359550561797752
20161205,chrV_nils,NA,NA,7,zinc,water,ECA230,E,5,median.norm.EXT,1.2428158546655657
20161205,chrV_nils,NA,NA,7,zinc,water,ECA230,E,6,median.norm.EXT,1.2266805427073697
20161205,chrV_nils,NA,NA,7,zinc,water,ECA230,E,7,median.norm.EXT,1.296875
20161205,chrV_nils,NA,NA,7,zinc,water,ECA230,E,8,median.norm.EXT,1.3556547619047619
20161205,chrV_nils,NA,NA,7,zinc,water,ECA230,E,9,median.norm.EXT,1.3036649214659686
20161205,chrV_nils,NA,NA,7,zinc,water,ECA230,F,1,median.norm.EXT,1.373179401225292
20161205,chrV_nils,NA,NA,7,zinc,water,ECA230,F,10,median.norm.EXT,1.3492063492063493
20161205,chrV_nils,NA,NA,7,zinc,water,ECA230,F,11,median.norm.EXT,1.2986425339366516
20161205,chrV_nils,NA,NA,7,zinc,water,ECA230,F,3,median.norm.EXT,1.410047677013593
20161205,chrV_nils,NA,NA,7,zinc,water,ECA230,F,4,median.norm.EXT,1.3114322652137778
20161205,chrV_nils,NA,NA,7,zinc,water,ECA230,F,5,median.norm.EXT,1.302325581395349
20161205,chrV_nils,NA,NA,7,zinc,water,ECA230,F,6,median.norm.EXT,1.2955665024630543
20161205,chrV_nils,NA,NA,7,zinc,water,ECA230,F,7,median.norm.EXT,1.3195583005801983
20161205,chrV_nils,NA,NA,7,zinc,water,ECA230,F,8,median.norm.EXT,1.3055132113821137
20161205,chrV_nils,NA,NA,7,zinc,water,ECA230,F,9,median.norm.EXT,1.3604651162790697
20161205,chrV_nils,NA,NA,7,zinc,water,ECA232,G,1,median.norm.EXT,1.3630659626790105
20161205,chrV_nils,NA,NA,7,zinc,water,ECA232,G,10,median.norm.EXT,1.212962962962963
20161205,chrV_nils,NA,NA,7,zinc,water,ECA232,G,11,median.norm.EXT,1.3006535947712419
20161205,chrV_nils,NA,NA,7,zinc,water,ECA232,G,12,median.norm.EXT,1.2556818181818181
20161205,chrV_nils,NA,NA,7,zinc,water,ECA232,G,2,median.norm.EXT,1.3431372549019607
20161205,chrV_nils,NA,NA,7,zinc,water,ECA232,G,3,median.norm.EXT,1.3268632574343662
20161205,chrV_nils,NA,NA,7,zinc,water,ECA232,G,4,median.norm.EXT,1.3583702064896754
20161205,chrV_nils,NA,NA,7,zinc,water,ECA232,G,5,median.norm.EXT,1.2727272727272727
20161205,chrV_nils,NA,NA,7,zinc,water,ECA232,G,6,median.norm.EXT,1.214409937888199
20161205,chrV_nils,NA,NA,7,zinc,water,ECA232,G,7,median.norm.EXT,1.2421875
20161205,chrV_nils,NA,NA,7,zinc,water,ECA232,G,8,median.norm.EXT,1.2862453531598512
20161205,chrV_nils,NA,NA,7,zinc,water,ECA232,G,9,median.norm.EXT,1.1790123456790123
20161205,chrV_nils,NA,NA,7,zinc,water,ECA232,H,10,median.norm.EXT,1.32
20161205,chrV_nils,NA,NA,7,zinc,water,ECA232,H,11,median.norm.EXT,1.332427536231884
20161205,chrV_nils,NA,NA,7,zinc,water,ECA232,H,2,median.norm.EXT,1.3440860215053763
20161205,chrV_nils,NA,NA,7,zinc,water,ECA232,H,3,median.norm.EXT,1.30622009569378
20161205,chrV_nils,NA,NA,7,zinc,water,ECA232,H,4,median.norm.EXT,1.2194131890044153
20161205,chrV_nils,NA,NA,7,zinc,water,ECA232,H,5,median.norm.EXT,1.2142857142857142
20161205,chrV_nils,NA,NA,7,zinc,water,ECA232,H,6,median.norm.EXT,1.3337567171470446
20161205,chrV_nils,NA,NA,7,zinc,water,ECA232,H,7,median.norm.EXT,1.2893081761006289
20161205,chrV_nils,NA,NA,7,zinc,water,ECA232,H,8,median.norm.EXT,1.2659389153408431
20161205,chrV_nils,NA,NA,7,zinc,water,ECA232,H,9,median.norm.EXT,1.2794117647058822
20161205,chrV_nils,NA,NA,1,water,None,N2,A,10,norm.n,150.33333333333334
20161205,chrV_nils,NA,NA,1,water,None,N2,A,11,norm.n,133.66666666666666
20161205,chrV_nils,NA,NA,1,water,None,N2,A,12,norm.n,127.33333333333333
20161205,chrV_nils,NA,NA,1,water,None,N2,A,2,norm.n,150.33333333333334
20161205,chrV_nils,NA,NA,1,water,None,N2,A,3,norm.n,132.33333333333334
20161205,chrV_nils,NA,NA,1,water,None,N2,A,4,norm.n,142
20161205,chrV_nils,NA,NA,1,water,None,N2,A,5,norm.n,139.33333333333334
20161205,chrV_nils,NA,NA,1,water,None,N2,A,7,norm.n,143.66666666666666
20161205,chrV_nils,NA,NA,1,water,None,N2,A,9,norm.n,132
20161205,chrV_nils,NA,NA,1,water,None,N2,B,1,norm.n,167
20161205,chrV_nils,NA,NA,1,water,None,N2,B,10,norm.n,132
20161205,chrV_nils,NA,NA,1,water,None,N2,B,11,norm.n,145.33333333333334
20161205,chrV_nils,NA,NA,1,water,None,N2,B,3,norm.n,143.33333333333334
20161205,chrV_nils,NA,NA,1,water,None,N2,B,4,norm.n,130.66666666666666
20161205,chrV_nils,NA,NA,1,water,None,N2,B,5,norm.n,141.66666666666666
20161205,chrV_nils,NA,NA,1,water,None,N2,B,6,norm.n,140.66666666666666
20161205,chrV_nils,NA,NA,1,water,None,N2,B,7,norm.n,135
20161205,chrV_nils,NA,NA,1,water,None,N2,B,8,norm.n,146.66666666666666
20161205,chrV_nils,NA,NA,1,water,None,N2,B,9,norm.n,126
20161205,chrV_nils,NA,NA,1,water,None,CB4856,C,1,norm.n,153.33333333333334
20161205,chrV_nils,NA,NA,1,water,None,CB4856,C,10,norm.n,187
20161205,chrV_nils,NA,NA,1,water,None,CB4856,C,11,norm.n,161
20161205,chrV_nils,NA,NA,1,water,None,CB4856,C,12,norm.n,186.66666666666666
20161205,chrV_nils,NA,NA,1,water,None,CB4856,C,2,norm.n,164.66666666666666
20161205,chrV_nils,NA,NA,1,water,None,CB4856,C,3,norm.n,208.33333333333334
20161205,chrV_nils,NA,NA,1,water,None,CB4856,C,4,norm.n,172
20161205,chrV_nils,NA,NA,1,water,None,CB4856,C,5,norm.n,150
20161205,chrV_nils,NA,NA,1,water,None,CB4856,C,6,norm.n,178.33333333333334
20161205,chrV_nils,NA,NA,1,water,None,CB4856,C,7,norm.n,173.33333333333334
20161205,chrV_nils,NA,NA,1,water,None,CB4856,C,8,norm.n,191.33333333333334
20161205,chrV_nils,NA,NA,1,water,None,CB4856,C,9,norm.n,156
20161205,chrV_nils,NA,NA,1,water,None,CB4856,D,1,norm.n,158.33333333333334
20161205,chrV_nils,NA,NA,1,water,None,CB4856,D,10,norm.n,148.66666666666666
20161205,chrV_nils,NA,NA,1,water,None,CB4856,D,3,norm.n,158.33333333333334
20161205,chrV_nils,NA,NA,1,water,None,CB4856,D,4,norm.n,151.33333333333334
20161205,chrV_nils,NA,NA,1,water,None,CB4856,D,5,norm.n,128
20161205,chrV_nils,NA,NA,1,water,None,CB4856,D,6,norm.n,181.33333333333334
20161205,chrV_nils,NA,NA,1,water,None,CB4856,D,7,norm.n,164.66666666666666
20161205,chrV_nils,NA,NA,1,water,None,CB4856,D,8,norm.n,174.66666666666666
20161205,chrV_nils,NA,NA,1,water,None,CB4856,D,9,norm.n,164.33333333333334
20161205,chrV_nils,NA,NA,1,water,None,ECA230,E,1,norm.n,140.33333333333334
20161205,chrV_nils,NA,NA,1,water,None,ECA230,E,10,norm.n,156.33333333333334
20161205,chrV_nils,NA,NA,1,water,None,ECA230,E,11,norm.n,156.33333333333334
20161205,chrV_nils,NA,NA,1,water,None,ECA230,E,12,norm.n,144.66666666666666
20161205,chrV_nils,NA,NA,1,water,None,ECA230,E,2,norm.n,153.66666666666666
20161205,chrV_nils,NA,NA,1,water,None,ECA230,E,3,norm.n,153.66666666666666
20161205,chrV_nils,NA,NA,1,water,None,ECA230,E,4,norm.n,108
20161205,chrV_nils,NA,NA,1,water,None,ECA230,E,6,norm.n,146.66666666666666
20161205,chrV_nils,NA,NA,1,water,None,ECA230,E,7,norm.n,172.66666666666666
20161205,chrV_nils,NA,NA,1,water,None,ECA230,E,8,norm.n,142.66666666666666
20161205,chrV_nils,NA,NA,1,water,None,ECA230,E,9,norm.n,150.33333333333334
20161205,chrV_nils,NA,NA,1,water,None,ECA230,F,1,norm.n,117.66666666666667
20161205,chrV_nils,NA,NA,1,water,None,ECA230,F,10,norm.n,168.33333333333334
20161205,chrV_nils,NA,NA,1,water,None,ECA230,F,11,norm.n,159
20161205,chrV_nils,NA,NA,1,water,None,ECA230,F,2,norm.n,159.66666666666666
20161205,chrV_nils,NA,NA,1,water,None,ECA230,F,3,norm.n,204
20161205,chrV_nils,NA,NA,1,water,None,ECA230,F,4,norm.n,164.66666666666666
20161205,chrV_nils,NA,NA,1,water,None,ECA230,F,5,norm.n,177.66666666666666
20161205,chrV_nils,NA,NA,1,water,None,ECA230,F,6,norm.n,187.66666666666666
20161205,chrV_nils,NA,NA,1,water,None,ECA230,F,7,norm.n,141.66666666666666
20161205,chrV_nils,NA,NA,1,water,None,ECA230,F,8,norm.n,194.66666666666666
20161205,chrV_nils,NA,NA,1,water,None,ECA230,F,9,norm.n,150.33333333333334
20161205,chrV_nils,NA,NA,1,water,None,ECA232,G,10,norm.n,135
20161205,chrV_nils,NA,NA,1,water,None,ECA232,G,11,norm.n,146.66666666666666
20161205,chrV_nils,NA,NA,1,water,None,ECA232,G,12,norm.n,147.33333333333334
20161205,chrV_nils,NA,NA,1,water,None,ECA232,G,2,norm.n,126.33333333333333
20161205,chrV_nils,NA,NA,1,water,None,ECA232,G,3,norm.n,158.66666666666666
20161205,chrV_nils,NA,NA,1,water,None,ECA232,G,4,norm.n,153
20161205,chrV_nils,NA,NA,1,water,None,ECA232,G,5,norm.n,149.33333333333334
20161205,chrV_nils,NA,NA,1,water,None,ECA232,G,6,norm.n,143.33333333333334
20161205,chrV_nils,NA,NA,1,water,None,ECA232,G,7,norm.n,154
20161205,chrV_nils,NA,NA,1,water,None,ECA232,G,8,norm.n,147
20161205,chrV_nils,NA,NA,1,water,None,ECA232,G,9,norm.n,147
20161205,chrV_nils,NA,NA,1,water,None,ECA232,H,1,norm.n,130.33333333333334
20161205,chrV_nils,NA,NA,1,water,None,ECA232,H,11,norm.n,121
20161205,chrV_nils,NA,NA,1,water,None,ECA232,H,2,norm.n,128.66666666666666
20161205,chrV_nils,NA,NA,1,water,None,ECA232,H,3,norm.n,146.33333333333334
20161205,chrV_nils,NA,NA,1,water,None,ECA232,H,4,norm.n,155.66666666666666
20161205,chrV_nils,NA,NA,1,water,None,ECA232,H,5,norm.n,152
20161205,chrV_nils,NA,NA,1,water,None,ECA232,H,6,norm.n,147
20161205,chrV_nils,NA,NA,1,water,None,ECA232,H,7,norm.n,133.33333333333334
20161205,chrV_nils,NA,NA,1,water,None,ECA232,H,8,norm.n,123
20161205,chrV_nils,NA,NA,1,water,None,ECA232,H,9,norm.n,131.66666666666666
20161205,chrV_nils,NA,NA,3,zinc,water,N2,A,1,norm.n,109
20161205,chrV_nils,NA,NA,3,zinc,water,N2,A,10,norm.n,120.33333333333333
20161205,chrV_nils,NA,NA,3,zinc,water,N2,A,11,norm.n,104
20161205,chrV_nils,NA,NA,3,zinc,water,N2,A,12,norm.n,84.33333333333333
20161205,chrV_nils,NA,NA,3,zinc,water,N2,A,2,norm.n,119
20161205,chrV_nils,NA,NA,3,zinc,water,N2,A,3,norm.n,122.33333333333333
20161205,chrV_nils,NA,NA,3,zinc,water,N2,A,4,norm.n,115.66666666666667
20161205,chrV_nils,NA,NA,3,zinc,water,N2,A,5,norm.n,103.66666666666667
20161205,chrV_nils,NA,NA,3,zinc,water,N2,A,6,norm.n,91
20161205,chrV_nils,NA,NA,3,zinc,water,N2,A,7,norm.n,90.33333333333333
20161205,chrV_nils,NA,NA,3,zinc,water,N2,A,8,norm.n,116
20161205,chrV_nils,NA,NA,3,zinc,water,N2,A,9,norm.n,101.33333333333333
20161205,chrV_nils,NA,NA,3,zinc,water,N2,B,10,norm.n,107.33333333333333
20161205,chrV_nils,NA,NA,3,zinc,water,N2,B,11,norm.n,91.66666666666667
20161205,chrV_nils,NA,NA,3,zinc,water,N2,B,2,norm.n,108
20161205,chrV_nils,NA,NA,3,zinc,water,N2,B,3,norm.n,92
20161205,chrV_nils,NA,NA,3,zinc,water,N2,B,4,norm.n,93.66666666666667
20161205,chrV_nils,NA,NA,3,zinc,water,N2,B,5,norm.n,81
20161205,chrV_nils,NA,NA,3,zinc,water,N2,B,6,norm.n,89.33333333333333
20161205,chrV_nils,NA,NA,3,zinc,water,N2,B,7,norm.n,99.66666666666667
20161205,chrV_nils,NA,NA,3,zinc,water,N2,B,8,norm.n,75.66666666666667
20161205,chrV_nils,NA,NA,3,zinc,water,N2,B,9,norm.n,105.33333333333333
20161205,chrV_nils,NA,NA,3,zinc,water,CB4856,C,1,norm.n,83.66666666666667
20161205,chrV_nils,NA,NA,3,zinc,water,CB4856,C,10,norm.n,74.66666666666667
20161205,chrV_nils,NA,NA,3,zinc,water,CB4856,C,11,norm.n,93.33333333333333
20161205,chrV_nils,NA,NA,3,zinc,water,CB4856,C,12,norm.n,52.666666666666664
20161205,chrV_nils,NA,NA,3,zinc,water,CB4856,C,5,norm.n,73.33333333333333
20161205,chrV_nils,NA,NA,3,zinc,water,CB4856,C,6,norm.n,82
20161205,chrV_nils,NA,NA,3,zinc,water,CB4856,C,7,norm.n,84.66666666666667
20161205,chrV_nils,NA,NA,3,zinc,water,CB4856,C,8,norm.n,71
20161205,chrV_nils,NA,NA,3,zinc,water,CB4856,C,9,norm.n,96.66666666666667
20161205,chrV_nils,NA,NA,3,zinc,water,CB4856,D,1,norm.n,81.66666666666667
20161205,chrV_nils,NA,NA,3,zinc,water,CB4856,D,10,norm.n,92
20161205,chrV_nils,NA,NA,3,zinc,water,CB4856,D,11,norm.n,57
20161205,chrV_nils,NA,NA,3,zinc,water,CB4856,D,2,norm.n,95
20161205,chrV_nils,NA,NA,3,zinc,water,CB4856,D,3,norm.n,100.66666666666667
20161205,chrV_nils,NA,NA,3,zinc,water,CB4856,D,4,norm.n,75
20161205,chrV_nils,NA,NA,3,zinc,water,CB4856,D,5,norm.n,57.333333333333336
20161205,chrV_nils,NA,NA,3,zinc,water,CB4856,D,6,norm.n,68.33333333333333
20161205,chrV_nils,NA,NA,3,zinc,water,CB4856,D,7,norm.n,88.66666666666667
20161205,chrV_nils,NA,NA,3,zinc,water,CB4856,D,8,norm.n,71.33333333333333
20161205,chrV_nils,NA,NA,3,zinc,water,CB4856,D,9,norm.n,76.33333333333333
20161205,chrV_nils,NA,NA,3,zinc,water,ECA230,E,1,norm.n,80
20161205,chrV_nils,NA,NA,3,zinc,water,ECA230,E,10,norm.n,99.33333333333333
20161205,chrV_nils,NA,NA,3,zinc,water,ECA230,E,11,norm.n,83
20161205,chrV_nils,NA,NA,3,zinc,water,ECA230,E,12,norm.n,83.66666666666667
20161205,chrV_nils,NA,NA,3,zinc,water,ECA230,E,2,norm.n,89
20161205,chrV_nils,NA,NA,3,zinc,water,ECA230,E,3,norm.n,80.66666666666667
20161205,chrV_nils,NA,NA,3,zinc,water,ECA230,E,4,norm.n,86
20161205,chrV_nils,NA,NA,3,zinc,water,ECA230,E,5,norm.n,93
20161205,chrV_nils,NA,NA,3,zinc,water,ECA230,E,6,norm.n,88
20161205,chrV_nils,NA,NA,3,zinc,water,ECA230,E,7,norm.n,82.66666666666667
20161205,chrV_nils,NA,NA,3,zinc,water,ECA230,E,8,norm.n,82
20161205,chrV_nils,NA,NA,3,zinc,water,ECA230,E,9,norm.n,71.66666666666667
20161205,chrV_nils,NA,NA,3,zinc,water,ECA230,F,1,norm.n,85.33333333333333
20161205,chrV_nils,NA,NA,3,zinc,water,ECA230,F,10,norm.n,72
20161205,chrV_nils,NA,NA,3,zinc,water,ECA230,F,11,norm.n,78.66666666666667
20161205,chrV_nils,NA,NA,3,zinc,water,ECA230,F,2,norm.n,86.33333333333333
20161205,chrV_nils,NA,NA,3,zinc,water,ECA230,F,3,norm.n,77.66666666666667
20161205,chrV_nils,NA,NA,3,zinc,water,ECA230,F,4,norm.n,65.66666666666667
20161205,chrV_nils,NA,NA,3,zinc,water,ECA230,F,5,norm.n,78.66666666666667
20161205,chrV_nils,NA,NA,3,zinc,water,ECA230,F,6,norm.n,74.66666666666667
20161205,chrV_nils,NA,NA,3,zinc,water,ECA230,F,7,norm.n,83.33333333333333
20161205,chrV_nils,NA,NA,3,zinc,water,ECA230,F,8,norm.n,75.33333333333333
20161205,chrV_nils,NA,NA,3,zinc,water,ECA230,F,9,norm.n,58.333333333333336
20161205,chrV_nils,NA,NA,3,zinc,water,ECA232,G,10,norm.n,125.33333333333333
20161205,chrV_nils,NA,NA,3,zinc,water,ECA232,G,11,norm.n,103
20161205,chrV_nils,NA,NA,3,zinc,water,ECA232,G,12,norm.n,91.33333333333333
20161205,chrV_nils,NA,NA,3,zinc,water,ECA232,G,2,norm.n,128.66666666666666
20161205,chrV_nils,NA,NA,3,zinc,water,ECA232,G,3,norm.n,119.5
20161205,chrV_nils,NA,NA,3,zinc,water,ECA232,G,4,norm.n,109.33333333333333
20161205,chrV_nils,NA,NA,3,zinc,water,ECA232,G,5,norm.n,88.33333333333333
20161205,chrV_nils,NA,NA,3,zinc,water,ECA232,G,6,norm.n,103
20161205,chrV_nils,NA,NA,3,zinc,water,ECA232,H,1,norm.n,85
20161205,chrV_nils,NA,NA,3,zinc,water,ECA232,H,11,norm.n,99
